Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[6, 5]	['0', '1']	-2.4536957279389817;3.357399405893651	0.18022413089950462	0.18022413089950462	1	213.98586538536568	9947	3968	0.1	196.16541466463386	371	2001	90	477	1	GA_CrossoverC_MutationC
[7, 11, 5]	[[191.75049392522678, 282.2625], '0', '1']	6.462845883123572;10.27735797680465	0.9526757938940527	0.9526757938940527	1	277.63435661552853	9948	3973	0.15	277.63435661552853	397	397	94	94	1	GA_CrossoverC_MutationC_MutationP
[7, 4, 11]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.9574906757391353	0.9574906757391353	1	261.07239138045554	9999	3978	0.15	258.0904892255694	704	704	170	170	1	GA_MutationC
[10, 2, 9]	['1', '0', '0']	5.6419999999999995;12.038	0.3675467319165733	0.3675467319165733	1	243.299166178986	9990	3984	0.15	231.87395772373253	448	1107	107	263	1	GA_CrossoverP_MutationC
[2, 9, 8, 13, 7]	['0', '0', '0', '0', [-45.269999999999996, 166.1055]]	-2.4536957279389817;3.357399405893651	0.4954595780944858	0.4954595780944858	1	283.6365003187919	9947	4004	0.25	283.6365003187919	318	612	77	149	1	GA_CrossoverC_MutationC
[7, 9]	[[185.175, 425.02500000000003], '1']	5.6419999999999995;11.098203859928223	0.44921588612676666	0.44921588612676666	1	219.9852326043374	9930	4009	0.1	219.9852326043374	219	455	52	108	1	GA_CrossoverC_MutationC
[12]	['1']	0.4621000000000004;8.3778	0.427107106670351	0.427107106670351	1	210.98526219434055	9970	4018	0.05	211.78371522332137	1300	2677	313	645	1	GA_MutationC
[7, 10, 4]	[[162.3375, 282.2625], '0', '1']	5.6419999999999995;11.098203859928223	0.9318062814153489	0.9318062814153489	1	227.6370298228564	9829	4021	0.15	227.6370298228564	224	224	54	54	1	GA_MutationC
[7, 17]	[[69.66954132118117, 131.15254737009894], '1']	0.4621000000000004;7.177899999999999	0.9690802514283291	0.9690802514283291	1	286.85835055175147	9999	4024	0.1	290.32293818968935	247	247	59	59	1	GA_CrossoverP_MutationC
[0, 11]	['0', '0']	0.4621000000000004;7.177899999999999	0.38199296699273844	0.38199296699273844	1	243.5038793752711	9986	4039	0.1	238.76428032004125	934	2211	226	533	1	GA_CrossoverC
[18, 9]	['1', '0']	5.6419999999999995;11.098203859928223	0.3017929015746612	0.3017929015746612	1	253.09726233497537	9981	4040	0.1	255.15197239839904	529	1615	128	390	1	GA_CrossoverC_MutationC
[5]	['1']	12.3613;16.5187	0.24131040422991612	0.24131040422991612	1	208.13335921203927	9993	4060	0.05	196.04824026376775	595	2270	142	550	1	GA_CrossoverC_MutationC
[7, 8, 4, 18, 6, 0]	[[44.739, 169.46099999999998], '1', '1', '0', '0', '1']	0.4621000000000004;7.177899999999999	0.9669793621013133	0.9669793621013133	1	226.66321103805063	9829	4069	0.3	226.66321103805063	22	22	5	5	1	GA_CrossoverP_MutationC
[7, 6, 18, 4]	[[-45.269999999999996, 81.258], '0', '1', '1']	-2.9178999999999995;3.357399405893651	0.9700108089613548	0.9700108089613548	1	283.9284332447686	9947	4091	0.2	283.9284332447686	46	46	11	11	1	GA_MutationC
[7]	[[84.04800000000002, 138.858]]	0.4621000000000004;7.177899999999999	0.9718208383163454	0.9718208383163454	1	241.55283817725655	9982	4092	0.05	261.4888096519634	702	702	171	171	1	GA_CrossoverC
[7, 13]	[[405.6405367962136, 441.83549999999997], '0']	12.480612463400089;16.5187	0.9823126935799366	0.9823126935799366	1	351.78613790465204	9953	4107	0.1	360.9826723808151	180	180	44	44	1	GA_CrossoverC_MutationC
[7, 11]	[[84.04800000000002, 138.858], '0']	0.4621000000000004;7.177899999999999	0.9725033738191633	0.9725033738191633	1	245.7593788864592	9982	4120	0.1	268.0615295100925	624	624	152	152	1	GA_MutationC
[7]	[[75.60061841629869, 138.858]]	0.4621000000000004;7.177899999999999	0.9682103610675039	0.9682103610675039	3	241.2824955232266	9982	4120	0.05	783.1991977651247	802	802	196	196	1	GA
[7, 0]	[[394.251, 483.8817132190523], '1']	12.3613;16.5187	0.9460206802183696	0.9460206802183696	1	287.0905760090533	9966	4126	0.1	287.0905760090533	546	546	133	133	1	GA_MutationC
[7, 17]	[[300.9405, 430.4595], '0']	8.1325;16.5187	0.930809946320617	0.930809946320617	2	233.23043916660194	9993	4133	0.1	438.57609791650486	979	979	240	240	1	GA_MutationC
[4, 18, 7, 12, 6, 13]	['1', '0', [-8.0595, 121.4595], '0', '0', '0']	-2.9178999999999995;4.047899999999999	0.9793003439649781	0.9793003439649781	1	326.1123208480883	9861	4138	0.3	326.1123208480883	17	17	4	4	1	GA_MutationC
[7, 19]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9765531355545045	0.9765531355545045	1	309.04330782692404	9948	4141	0.1	296.80413478365506	311	311	76	76	1	GA_MutationC
[12, 14, 7]	['1', '1', [365.754, 530.37]]	12.3613;16.5187	0.9393973290268443	0.9393973290268443	1	280.77192430613934	9993	4165	0.15	278.7149053826742	321	321	79	79	1	GA_MutationC
[7, 15, 6]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;5.2255202392152045	0.9315201299442849	0.9315201299442849	1	314.81346391975234	9968	4180	0.15	314.81346391975234	254	254	63	63	1	GA_CrossoverC_MutationC_MutationP
[7, 15, 6, 13]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.4536957279389817;3.357399405893651	0.96669539497918	0.96669539497918	2	341.8312478031514	9940	4180	0.2	683.6624956063029	129	129	32	32	1	GA_CrossoverC_MutationC
[7, 18, 4, 11]	[[-45.269999999999996, 81.258], '1', '1', '1']	-2.9178999999999995;3.357399405893651	0.9658119658119658	0.9658119658119658	1	260.2081558170735	9947	4187	0.2	260.2081558170735	13	13	3	3	1	GA_MutationC
[7, 9]	[[405.6405367962136, 441.83549999999997], '0']	13.993884274142223;16.5187	0.796442804814164	0.796442804814164	1	339.9281794625217	9966	4193	0.1	346.16022432815214	274	331	68	82	1	GA_MutationC_MutationP
[7, 12]	[[-45.269999999999996, 81.258], '0']	-2.9178999999999995;3.357399405893651	0.9586539169782727	0.9586539169782727	2	257.9870053994908	9999	4197	0.1	508.46751349872693	456	456	113	113	1	GA_CrossoverP_MutationC
[7, 18]	[[109.19571025051495, 166.7583656801791], '0']	0.4621000000000004;8.3778	0.965076702350734	0.965076702350734	1	255.95935941703283	9982	4198	0.1	267.19919927129104	480	480	119	119	1	GA
[7, 18, 16, 6]	[[-45.269999999999996, 81.258], '1', '1', '0']	-2.4536957279389817;3.357399405893651	0.9681971422599746	0.9681971422599746	1	297.3694427941085	9968	4208	0.2	297.3694427941085	73	73	18	18	1	GA_CrossoverP_MutationC
[10, 17, 7]	['0', '1', [14.506500000000017, 355.0935]]	5.6419999999999995;11.098203859928223	0.44230122716903775	0.44230122716903775	1	251.16148126905097	9964	4219	0.15	272.7216431036152	448	929	111	230	1	GA_CrossoverC_MutationC
[7]	[[109.19571025051495, 132.19371876207276]]	-2.9178999999999995;8.3778	0.9876486137169064	0.9876486137169064	2	314.9895862970975	9982	4222	0.05	629.979172594195	302	302	75	75	1	GA_CrossoverC_MutationC
[7, 1]	[[346.54949999999997, 434.80375479548195], '1']	10.660960895054957;16.5187	0.9540073554546535	0.9540073554546535	2	278.9204611331558	9993	4240	0.1	552.8011528328896	336	336	84	84	1	GA_CrossoverP_MutationC
[9]	['0']	5.6419999999999995;11.098203859928223	0.32425483796007737	0.32425483796007737	1	270.4064406288553	9990	4245	0.05	277.6496867469269	1710	4830	428	1208	1	GA_CrossoverC_MutationC
[7]	[[397.3951957365145, 465.036604431577]]	12.3613;16.5187	0.9627943587314887	0.9627943587314887	1	286.3604918722641	9993	4251	0.05	276.7507685504127	823	823	206	206	1	GA_CrossoverC_MutationC
[12, 18, 14]	['1', '0', '1']	12.3613;16.5187	0.24476599156524126	0.24476599156524126	1	218.77951439605994	9925	4251	0.15	228.2243929950749	204	779	51	195	1	GA_CrossoverC
[7, 16]	[[216.61052926855103, 269.95128508770125], '0']	5.6419999999999995;11.098203859928223	0.972650487910911	0.972650487910911	1	315.5525609349411	9990	4268	0.1	304.94070116867636	448	448	112	112	1	GA_CrossoverC_MutationC
[7, 2, 9, 8, 13]	[[-45.269999999999996, 81.258], '0', '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.955968062896163	0.955968062896163	1	260.51484423700475	9912	4273	0.25	260.51484423700475	232	232	58	58	1	GA_CrossoverP_MutationC
[7, 10, 5]	[[394.251, 530.37], '0', '0']	12.3613;16.5187	0.94781213048071	0.94781213048071	1	296.7641608643954	9966	4277	0.15	296.7641608643954	472	472	119	119	1	GA_CrossoverP_MutationC
[7, 18]	[[394.251, 465.036604431577], '0']	12.3613;16.5187	0.9618359757291055	0.9618359757291055	1	278.41466032226447	9966	4277	0.1	269.2683254028306	522	522	131	131	1	GA_CrossoverP_MutationC
[7]	[[346.54949999999997, 434.80375479548195]]	10.660960895054957;16.5187	0.9535379120029941	0.9535379120029941	2	269.56744071524656	9993	4289	0.05	501.02325223514543	1038	1038	261	261	1	GA_CrossoverP_MutationC
[7]	[[116.44266570447677, 132.19371876207276]]	-2.9178999999999995;8.3778	0.9919478424015009	0.9919478424015009	9	323.2225967334073	9951	4299	0.05	2909.003370600665	198	198	50	50	1	GA_MutationC
[7]	[[367.563, 441.83549999999997]]	10.660960895054957;16.5187	0.9597461480623747	0.9597461480623747	2	300.53865381884185	9993	4316	0.05	597.8082931838808	882	882	223	223	1	GA_MutationC
[7]	[[224.62224470370714, 269.95128508770125]]	5.6419999999999995;11.098203859928223	0.9763170500444442	0.9763170500444442	1	319.52591918435076	9990	4318	0.05	309.9073989804384	551	551	139	139	1	GA
[7]	[[413.46911737438654, 439.52762967917477]]	12.3613;16.39938753659991	0.9854726912653742	0.9854726912653742	2	351.9004890825271	9966	4321	0.05	703.8009781650542	309	309	78	78	1	GA
[7, 11, 10]	[[84.04800000000002, 131.15254737009894], '0', '0']	0.4621000000000004;7.177899999999999	0.9748201211615846	0.9748201211615846	2	248.30094619737952	9982	4343	0.15	520.7523654934488	391	391	99	99	1	GA_MutationC
[7]	[[286.29150000000004, 530.37]]	12.3613;16.5187	0.5820756594226453	0.5820756594226453	1	237.01196715656437	9993	4345	0.05	224.53702919083094	1418	2286	362	583	1	GA_CrossoverC_MutationC
[7, 15, 2, 10, 1, 13]	[[-45.269999999999996, 81.258], '1', '0', '0', '0', '0']	-2.9178999999999995;3.357399405893651	0.9629095107519122	0.9629095107519122	1	321.5994228366796	9682	4350	0.3	321.5994228366796	51	51	13	13	1	GA_CrossoverC_MutationC
[7, 11]	[[367.563, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9592831192014106	0.9592831192014106	1	300.6474606428142	9993	4364	0.1	299.0741572543972	803	803	205	205	1	GA_CrossoverC_MutationC
[7, 1]	[[367.563, 491.73208779992], '1']	12.601788574832659;16.5187	0.9100770484769796	0.9100770484769796	1	235.93848102424425	9993	4365	0.1	239.21637660038164	426	441	110	114	1	GA_MutationC
[7, 12]	[[367.563, 491.73208779992], '1']	12.601788574832659;16.5187	0.9231470550031967	0.9231470550031967	1	245.05395759315735	9993	4365	0.1	253.45930873930837	571	583	147	150	1	GA_MutationC
[7, 11]	[[-45.269999999999996, 81.258], '0']	0.2787471073594898;3.357399405893651	0.9576676887958563	0.9576676887958563	1	248.42867920411786	9999	4366	0.1	242.28584900514733	805	805	206	206	1	GA_CrossoverC
[7, 11, 17, 2, 9, 13]	[[-45.269999999999996, 81.258], '0', '0', '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9580837370290202	0.9580837370290202	1	270.8006745408668	9851	4366	0.3	270.8006745408668	221	221	56	56	1	GA_CrossoverC_MutationC
[7]	[[110.23009664375382, 152.3683757574351]]	0.4621000000000004;8.3778	0.97671917041174	0.97671917041174	3	264.3170103355848	9982	4390	0.05	832.9387887584431	506	506	129	129	1	GA_CrossoverP
[7, 0, 4]	[[107.1349927892421, 142.5872006126498], '0', '1']	0.4621000000000004;8.3778	0.9766116322701689	0.9766116322701689	1	261.17211941832926	9756	4390	0.15	261.17211941832926	20	20	5	5	1	GA_CrossoverP_MutationC
[7, 6, 4]	[[-45.269999999999996, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9593920080391622	0.9593920080391622	1	257.1269267796778	9947	4392	0.15	257.1269267796778	124	124	32	32	1	GA_CrossoverP_MutationC
[7, 8, 14, 5]	[[206.21992922656042, 319.70399999999995], '1', '2', '1']	5.6419999999999995;12.038	0.9455909943714822	0.9455909943714822	1	264.9936082771378	9432	4395	0.2	264.9936082771378	20	20	5	5	1	GA_CrossoverP_MutationC
[7, 4, 3]	[[-45.269999999999996, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9579390212942825	0.9579390212942825	1	284.5105150065535	9999	4398	0.15	287.38814375819186	344	344	89	89	1	GA_CrossoverP_MutationC
[7, 8, 17]	[[236.45982697097435, 319.70399999999995], '0', '1']	8.246034097842092;12.038	0.9335829081043477	0.9335829081043477	1	278.449929962116	9964	4421	0.15	302.81241245264505	249	253	65	66	1	GA_MutationC_MutationP
[7, 8, 11, 13]	[[236.45982697097435, 319.70399999999995], '0', '0', '0']	5.6419999999999995;12.038	0.9489629472028265	0.9489629472028265	3	289.0291323894803	9990	4421	0.2	867.0873971684409	375	375	97	97	1	GA_MutationC
[7, 15, 8, 13, 4]	[[-45.269999999999996, 81.258], '1', '1', '0', '0']	-2.4536957279389817;3.357399405893651	0.973665817330979	0.973665817330979	1	322.2347260997862	9940	4429	0.25	322.2347260997862	24	24	6	6	1	GA_CrossoverC_MutationC
[4, 15]	['0', '0']	0.4621000000000004;8.3778	0.44721478906890544	0.44721478906890544	1	255.13888306336588	9999	4435	0.1	259.7400059831365	1473	2880	379	746	1	GA_CrossoverC_MutationC
[11]	['1']	-4.077;3.7978999999999994	0.20925070997242123	0.20925070997242123	1	202.17330142487464	9947	4451	0.05	207.4666267810933	104	469	27	122	1	GA_CrossoverC
[11, 7, 18, 4, 8, 9, 19]	['1', [-45.269999999999996, 77.655], '1', '0', '0', '0', '0']	-2.6384843085236303;3.51848430852363	0.9658119658119658	0.9658119658119658	2	244.40208882454965	9764	4451	0.35	488.8041776490993	12	12	3	3	1	GA_CrossoverC
[7, 9]	[[109.19571025051495, 138.858], '1']	-2.9178999999999995;8.3778	0.98322124404676	0.98322124404676	1	284.2853808613148	9982	4457	0.1	284.2853808613148	50	50	13	13	1	GA_MutationC
[11, 19, 7]	['0', '0', [175.8435, 314.9565]]	5.6419999999999995;12.038	0.9258782606897906	0.9258782606897906	1	273.25185147676063	9990	4462	0.15	240.33101793243853	932	932	242	242	1	GA_CrossoverP_MutationC
[7, 15, 4, 10, 13]	[[-45.269999999999996, 81.258], '1', '0', '1', '0']	-2.9178999999999995;3.357399405893651	0.9698317642829298	0.9698317642829298	1	321.77253566531334	9570	4468	0.25	321.77253566531334	37	37	10	10	1	GA_CrossoverP_MutationC
[7, 15, 10, 18, 2]	[[405.6405367962136, 441.83549999999997], '0', '1', '0', '0']	12.3613;16.5187	0.9835133069279411	0.9835133069279411	1	377.4449005614382	9899	4470	0.25	377.4449005614382	34	34	9	9	1	GA_MutationC
[12]	['0']	-2.4536957279389817;3.357399405893651	0.18785264412304958	0.18785264412304958	1	281.09252073506724	9999	4471	0.05	272.01407140757453	481	2448	125	635	1	GA_CrossoverC_MutationC
[7, 5]	[[346.54949999999997, 441.83549999999997], '1']	10.660960895054957;16.5187	0.9520664705652384	0.9520664705652384	1	233.56666996919944	9993	4475	0.1	219.7083374614993	424	424	110	110	1	GA_CrossoverP_MutationC
[7]	[[367.563, 456.4076615772195]]	12.601788574832659;14.975956729224077	0.7719236081436865	0.7719236081436865	1	283.68517018859234	9993	4497	0.05	272.57057841967554	819	1021	214	267	1	GA_CrossoverP_MutationC_MutationP
[7, 3]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9505422678295528	0.9505422678295528	1	271.764739389993	9887	4497	0.1	271.764739389993	296	296	77	77	1	GA_CrossoverP_MutationC
[7, 17]	[[216.61052926855103, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9760811860906572	0.9760811860906572	1	309.1161029573931	9981	4498	0.1	296.8951286967414	304	304	79	79	1	GA_CrossoverP_MutationC
[7, 10, 11, 15]	[[227.44044662858977, 282.2625], '1', '1', '0']	5.6419999999999995;12.038	0.992338961851157	0.992338961851157	2	280.6118455961275	9384	4514	0.2	561.223691192255	14	14	4	4	1	GA_MutationC
[7]	[[-37.3995, 283.9995]]	-2.9178999999999995;8.3778	0.7509665011220248	0.7509665011220248	1	275.9749597390852	9999	4531	0.05	281.10620037562614	2778	3239	729	850	1	GA_MutationC
[7]	[[116.44266570447677, 127.28433242957722]]	-2.9178999999999995;8.3778	0.9941013133208255	0.9941013133208255	6	332.8591984320224	9951	4531	0.05	1997.1551905921347	135	135	35	35	1	GA
[7, 4, 18]	[[394.251, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9756762473073449	0.9756762473073449	1	342.8267876448602	9899	4536	0.15	349.7834845560752	274	274	72	72	1	GA_CrossoverP_MutationC
[15, 7]	['1', [230.793, 528.207]]	10.660960895054957;16.5187	0.6316803115583605	0.6316803115583605	1	280.1952233853398	9993	4567	0.1	257.4063070931146	692	1001	183	264	1	GA_MutationC
[7, 9, 16, 5]	[[-45.269999999999996, 81.258], '0', '1', '1']	-2.4536957279389817;3.357399405893651	0.9634450138128374	0.9634450138128374	1	294.83310964327967	9728	4570	0.2	294.83310964327967	81	81	21	21	1	GA_CrossoverP_MutationC
[7, 5]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9486480680756131	0.9486480680756131	1	285.54458289559386	9966	4579	0.1	278.18072861949236	573	573	153	153	1	GA_CrossoverP_MutationC
[7, 13]	[[397.3951957365145, 441.83549999999997], '1']	12.3613;16.5187	0.9797182665395381	0.9797182665395381	2	349.1412076165308	9966	4579	0.1	698.2824152330616	231	231	61	61	1	GA_CrossoverP_MutationC
[7, 11, 13]	[[236.45982697097435, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.948509485094851	0.948509485094851	3	290.5197284045579	9990	4584	0.15	871.5591852136737	459	459	123	123	1	GA_CrossoverP_MutationC
[14]	['2']	0.4621000000000004;7.177899999999999	0.40276566906361067	0.40276566906361067	1	217.1629334018137	9947	4610	0.05	217.1629334018137	454	1014	121	269	1	GA_MutationC
[7]	[[201.05195022972146, 252.04660106649317]]	5.6419999999999995;11.098203859928223	0.9625431772545469	0.9625431772545469	1	299.215112338806	9981	4612	0.05	284.5188904235075	605	605	159	159	1	GA_MutationC
[7, 12]	[[454.5500386026198, 517.9170543967267], '1']	12.3613;16.5187	0.9041247286907258	0.9041247286907258	1	172.32579883601156	9886	4614	0.1	169.65724854501445	118	118	34	34	1	GA_CrossoverC_MutationC
[7, 3, 8, 11, 16]	[[-45.269999999999996, 81.258], '1', '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9661158294609348	0.9661158294609348	1	309.9004819811347	9851	4616	0.25	309.9004819811347	143	143	38	38	1	GA_CrossoverC_MutationC
[7, 13]	[[-45.269999999999996, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9613963999322361	0.9613963999322361	2	289.00395365170226	9999	4637	0.1	586.0098841292556	409	409	109	109	1	GA_MutationC
[7, 11]	[[405.6405367962136, 441.83549999999997], '0']	12.480612463400089;16.5187	0.9814913657087554	0.9814913657087554	1	335.2671410264178	9966	4639	0.1	340.3339262830222	370	370	100	100	1	GA_CrossoverC_MutationC
[7, 11]	[[109.19571025051495, 132.19371876207276], '0']	-2.9178999999999995;4.322003771981122	0.513841103134204	0.513841103134204	1	315.7103162309814	9982	4650	0.1	315.7103162309814	144	248	38	66	1	GA_MutationC_MutationP
[7, 0]	[[49.2405, 178.7595], '0']	-2.9178999999999995;8.3778	0.9354497663981164	0.9354497663981164	1	242.20917978266817	9951	4650	0.1	262.51434341041903	632	632	170	170	1	GA_MutationC_RangeError
[7, 11]	[[206.21992922656042, 282.2625], '1']	5.6419999999999995;12.038	0.9577038280504262	0.9577038280504262	1	273.6547150629246	9617	4651	0.1	273.6547150629246	68	68	19	19	1	GA_MutationC
[7, 5, 16, 8]	[[397.3951957365145, 441.83549999999997], '0', '1', '0']	12.3613;16.5187	0.9814557926829268	0.9814557926829268	1	360.55212550060435	9897	4654	0.2	360.55212550060435	59	59	16	16	1	GA_MutationC
[7, 2, 9, 12]	[[-45.269999999999996, 81.258], '0', '0', '2']	-2.4536957279389817;3.357399405893651	0.9616672184821395	0.9616672184821395	2	271.47880149396457	9311	4657	0.2	542.9576029879291	63	63	17	17	1	GA_MutationC
[7, 9, 3, 1]	[[-45.269999999999996, 81.258], '0', '1', '0']	-2.4536957279389817;3.357399405893651	0.9633975780317243	0.9633975780317243	1	290.1775130114089	9986	4657	0.2	290.1775130114089	207	207	55	55	1	GA_MutationC
