Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7, 18, 16]	[[-45.269999999999996, 192.47376257756682], '1', '2']	-2.9178999999999995;5.5169999999999995	0.7092349385032313	0.7092349385032313	1	247.17404139221884	4836	1374	0.15	247.17404139221884	20	25	7	9	1	GA_CrossoverC_MutationC
[11, 7]	['0', [162.64800000000002, 316.152]]	5.6419999999999995;12.038	0.9151699859360457	0.9151699859360457	1	315.12981882592845	4993	1376	0.1	293.66227353241055	1065	1065	426	426	1	GA_CrossoverC_MutationC
[7, 11]	[[206.21992922656042, 319.70399999999995], '0']	5.6419999999999995;12.038	0.9414472755149388	0.9414472755149388	1	346.45348152894337	4993	1376	0.1	332.8168519111792	774	774	310	310	1	GA_CrossoverC_MutationC
[7, 8, 11]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-4.077;5.5169999999999995	0.9336774472140326	0.9336774472140326	1	331.6976742940835	4991	1377	0.15	331.6976742940835	538	538	210	210	1	GA_CrossoverP_MutationC
[7, 13]	[[-45.269999999999996, 113.71991414946034], '0']	-4.077;5.5169999999999995	0.9367066355574798	0.9367066355574798	1	311.524466175602	4977	1377	0.1	311.524466175602	399	399	156	156	1	GA_CrossoverP_MutationC
[7, 12]	[[394.251, 522.6468981656775], '0']	12.3613;16.5187	0.947489775355629	0.947489775355629	2	352.946557237696	4962	1381	0.1	705.893114475392	314	314	126	126	1	GA_CrossoverP_MutationC
[7, 8, 18, 15]	[[-45.269999999999996, 141.64131690092037], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.550807616829484	0.550807616829484	1	324.77237361281277	4991	1389	0.2	324.77237361281277	165	292	67	116	1	GA_MutationC
[7, 8, 9]	[[-45.269999999999996, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9489502037451776	0.9489502037451776	1	276.7896766067653	4952	1389	0.15	276.7896766067653	57	57	22	22	1	GA_MutationC
[16, 14]	['0', '2']	12.3613;16.5187	0.23208880550343947	0.23208880550343947	1	281.3783217839275	4893	1391	0.1	281.3783217839275	101	418	41	166	1	GA_CrossoverP_MutationC
[7, 18, 17, 10]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.9178999999999995;3.357399405893651	0.9610840130919186	0.9610840130919186	1	345.580264311504	4972	1392	0.2	345.580264311504	85	85	33	33	1	GA_CrossoverC_MutationC
[7, 6]	[[-45.269999999999996, 81.258], '0']	-2.9178999999999995;3.357399405893651	0.9575808795966955	0.9575808795966955	2	338.9864629160313	4991	1392	0.1	677.9729258320626	492	492	192	192	1	GA_CrossoverC_MutationC
[11, 4, 9, 7]	['1', '0', '0', [-45.269999999999996, 75.255]]	-4.077;3.7978999999999994	0.9631253908692933	0.9631253908692933	1	270.6732766067206	4977	1393	0.2	270.6732766067206	37	37	14	14	1	GA_CrossoverC_MutationC
[7, 4, 14]	[[-45.269999999999996, 77.655], '0', '1']	-2.9178999999999995;3.7978999999999994	0.9565326973937024	0.9565326973937024	1	319.93859992544066	4977	1393	0.15	319.93859992544066	210	210	83	83	1	GA_CrossoverC_MutationC
[7, 15, 1]	[[206.21992922656042, 319.70399999999995], '1', '0']	5.6419999999999995;12.038	0.939066394108258	0.939066394108258	1	352.3085783427547	4820	1394	0.15	340.13572292844333	167	167	67	67	1	GA_CrossoverP_MutationC
[7, 2, 15]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.9413968592755794	0.9413968592755794	1	351.86838306302417	4917	1394	0.15	339.5854788287802	270	270	109	109	1	GA_CrossoverP_MutationC
[7, 8, 16, 12]	[[206.21992922656042, 319.70399999999995], '0', '1', '0']	5.6419999999999995;12.038	0.9408097803062399	0.9408097803062399	1	292.7691716840572	4681	1408	0.2	292.7691716840572	78	78	31	31	1	GA_MutationC
[7, 4, 18]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9363647609426221	0.9363647609426221	1	338.7751442639076	4955	1408	0.15	323.2189303298845	448	448	182	182	1	GA_MutationC
[7, 13, 2]	[[367.563, 530.37], '1', '0']	12.3613;16.5187	0.9422971763173902	0.9422971763173902	1	317.92509468099985	4962	1409	0.15	317.92509468099985	363	363	146	146	1	GA_CrossoverC_MutationC
[7, 17, 11]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.958744575317103	0.958744575317103	3	330.59026448540385	4991	1411	0.15	991.7707934562115	343	343	136	136	1	GA_MutationC
[7, 4, 14, 8]	[[-45.269999999999996, 77.655], '0', '1', '0']	-2.9178999999999995;3.7978999999999994	0.955025641025641	0.955025641025641	1	335.7042157233076	4977	1411	0.2	335.7042157233076	137	137	55	55	1	GA_MutationC
[7, 6, 11]	[[346.54949999999997, 441.83549999999997], '0', '1']	8.1325;16.5187	0.9248006566604127	0.9248006566604127	1	269.4407335138204	4628	1412	0.15	269.4407335138204	49	49	20	20	1	GA_MutationC
[7, 2, 12]	[[346.54949999999997, 441.83549999999997], '0', '0']	8.1325;16.5187	0.9244468569065343	0.9244468569065343	2	283.7604569353973	4998	1412	0.15	567.5209138707946	308	308	124	124	1	GA_MutationC
[7]	[[344.1795, 530.37]]	12.3613;17.818677247542993	0.8218663071804866	0.8218663071804866	1	246.1779891964104	4990	1421	0.05	246.1779891964104	897	1021	362	413	1	GA_CrossoverC_MutationC_MutationP
[11, 15, 8]	['0', '1', '2']	-2.4536957279389817;3.357399405893651	0.224611536056189	0.224611536056189	1	225.54543075767162	4836	1431	0.15	225.54543075767162	8	32	3	13	1	GA_MutationC
[7, 18, 19]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9401568547910011	0.9401568547910011	1	335.36927485125386	4955	1434	0.15	318.96159356406736	357	357	148	148	1	GA_CrossoverC_MutationC
[7]	[[-36.801000000000016, 279.80100000000004]]	-2.9178999999999995;5.5169999999999995	0.510929097711159	0.510929097711159	1	318.3997951959183	4991	1439	0.05	297.7497439948978	1169	2080	465	837	1	GA_CrossoverP_MutationC
[7, 4, 6, 10]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.6678999999999995;4.047899999999999	0.9572048319673481	0.9572048319673481	1	330.92246131886276	4991	1440	0.2	330.92246131886276	48	48	19	19	1	GA_CrossoverC_MutationC
[15, 8, 7]	['1', '0', [-45.269999999999996, 145.1175]]	-2.4536957279389817;3.357399405893651	0.6488085984119454	0.6488085984119454	1	324.9410713317552	4970	1440	0.15	324.9410713317552	186	265	70	103	1	GA_CrossoverC_MutationC
[7, 18]	[[394.251, 522.6468981656775], '0']	12.3613;16.5187	0.9467030175109443	0.9467030175109443	2	318.13646842023525	4990	1441	0.1	636.2729368404705	417	417	168	168	1	GA_MutationC
[7, 8, 5, 17]	[[-45.269999999999996, 81.258], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.9604697614227194	0.9604697614227194	1	355.2373752660791	4952	1451	0.2	355.2373752660791	146	146	61	61	1	GA_MutationC
[7, 4, 18, 3]	[[-45.269999999999996, 81.258], '1', '1', '2']	-2.6678999999999995;4.047899999999999	0.9553996247654785	0.9553996247654785	1	276.29147975816534	4927	1453	0.2	276.29147975816534	13	13	5	5	1	GA_CrossoverC_MutationC
[7, 19]	[[206.21992922656042, 319.70399999999995], '0']	5.6419999999999995;12.038	0.9428214062360404	0.9428214062360404	1	329.7145506199794	4955	1454	0.1	311.8931882749742	509	509	210	210	1	GA_CrossoverP_MutationC
[7, 18, 3]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.9388220579038369	0.9388220579038369	2	320.1149522314241	4955	1454	0.15	599.7873805785603	284	284	119	119	1	GA_CrossoverP_MutationC
[7, 17]	[[394.251, 530.37], '1']	12.3613;16.5187	0.9480650125429517	0.9480650125429517	1	305.96764046960647	4859	1460	0.1	305.96764046960647	215	215	89	89	1	GA_CrossoverP_MutationC
[4]	['0']	12.3613;16.5187	0.23874375916385848	0.23874375916385848	1	280.8389048918599	4990	1460	0.05	250.79863111482487	748	2935	305	1196	1	GA_CrossoverP_MutationC
[7, 2, 13, 1]	[[-45.269999999999996, 169.46099999999998], '0', '1', '1']	0.4621000000000004;7.177899999999999	0.8779532346605518	0.8779532346605518	1	265.03397052329467	4952	1463	0.2	265.03397052329467	164	169	70	72	1	GA_CrossoverC_MutationC
[7, 2, 8]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9402763700492884	0.9402763700492884	1	327.5045615271773	4993	1469	0.15	327.5045615271773	630	630	261	261	1	GA_MutationC
[7, 18, 9]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9362227020028221	0.9362227020028221	1	334.40719361626105	4955	1469	0.15	317.75899202032633	475	475	199	199	1	GA_MutationC
[7, 11, 19]	[[-45.269999999999996, 145.1175], '0', '1']	-2.9178999999999995;3.357399405893651	0.5539773552519114	0.5539773552519114	1	304.1012269137923	4927	1470	0.15	304.1012269137923	205	352	84	144	1	GA_CrossoverC_MutationC
[18]	['1']	-2.4536957279389817;3.357399405893651	0.1719110817009143	0.1719110817009143	1	256.0140849098864	4977	1470	0.05	256.0140849098864	212	1170	86	476	1	GA_CrossoverC_MutationC
[11, 18, 1, 8, 3]	['0', '0', '0', '1', '0']	0.4621000000000004;7.177899999999999	0.3696718343701656	0.3696718343701656	1	258.2322935561471	4862	1472	0.25	258.2322935561471	42	95	16	38	1	GA_CrossoverC_MutationC
[7, 4, 18, 2, 16]	[[44.739, 169.46099999999998], '1', '0', '0', '0']	0.4621000000000004;7.177899999999999	0.9407500057906562	0.9407500057906562	1	277.5591982344148	4991	1472	0.25	277.5591982344148	69	69	27	27	1	GA_CrossoverC_MutationC
[7, 1]	[[162.3375, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9307062468633148	0.9307062468633148	3	321.8683857679892	4993	1476	0.1	906.2564466299594	607	607	251	251	1	GA_MutationC
[7, 9, 10]	[[162.3375, 251.75791709771096], '0', '0']	5.6419999999999995;11.076341676627521	0.9299362972148779	0.9299362972148779	1	355.2203391231225	4955	1476	0.15	343.7754239039032	439	439	185	185	1	GA_MutationC
[7, 1]	[[394.251, 530.37], '1']	12.3613;16.5187	0.9469250395859115	0.9469250395859115	1	336.5831106197337	4962	1482	0.1	336.5831106197337	235	235	94	94	1	GA_MutationC
[8, 7, 1]	['0', [-45.269999999999996, 145.1175], '0']	-2.4536957279389817;3.357399405893651	0.5812671434929878	0.5812671434929878	1	326.5658217239329	4991	1486	0.15	326.5658217239329	262	435	105	172	1	GA_MutationC
[15, 7, 2]	['1', [-45.269999999999996, 145.1175], '0']	-2.4536957279389817;3.357399405893651	0.6157052779365256	0.6157052779365256	1	313.90631040570395	4970	1486	0.15	313.90631040570395	225	341	87	135	1	GA_MutationC
[7, 11, 2, 4]	[[86.79600000000002, 393.804], '0', '0', '0']	5.6419999999999995;12.038	0.55587881192265	0.55587881192265	1	283.519590160915	4985	1490	0.2	254.14948770114376	1019	1658	420	681	1	GA_CrossoverP_MutationC_RangeError
[7, 13]	[[162.3375, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9326170181673563	0.9326170181673563	1	346.7580739221583	4993	1490	0.1	333.19759240269786	453	453	186	186	1	GA_CrossoverP_MutationC
[2, 6, 19]	['0', '0', '0']	8.1325;16.5187	0.4477569952308632	0.4477569952308632	1	291.1774982343103	4998	1495	0.15	263.72187279288784	914	1788	378	735	1	GA_CrossoverP_MutationC
[7, 1]	[[346.54949999999997, 441.83549999999997], '1']	8.1325;16.5187	0.924908554765333	0.924908554765333	1	284.95624385788784	4998	1495	0.1	284.95624385788784	214	214	86	86	1	GA_CrossoverP_MutationC
[7, 5]	[[10.878, 175.29937920151508], '1']	1.3422000000000005;8.3778	0.7887199236364835	0.7887199236364835	1	308.49517131857726	4991	1510	0.1	308.49517131857726	413	477	165	190	1	GA_MutationC
[7, 11, 4, 2]	[[44.739, 169.46099999999998], '0', '1', '0']	0.4621000000000004;7.177899999999999	0.9387768396914739	0.9387768396914739	1	293.65307509233196	4991	1510	0.2	293.65307509233196	122	122	48	48	1	GA_MutationC
[7, 4, 2]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9592042768070151	0.9592042768070151	1	327.4765401041718	4991	1512	0.15	327.4765401041718	95	95	38	38	1	GA_MutationC
[10, 2, 16]	['1', '0', '1']	5.6419999999999995;12.038	0.33937329251835036	0.33937329251835036	1	281.33888423017095	4917	1515	0.15	281.33888423017095	105	281	43	114	1	GA_CrossoverP_MutationC
[7, 15, 5]	[[206.21992922656042, 319.70399999999995], '1', '1']	5.6419999999999995;12.038	0.9399014628044967	0.9399014628044967	1	331.02171197355864	4917	1515	0.15	313.5271399669483	100	100	41	41	1	GA_CrossoverP_MutationC
[1, 13]	['1', '1']	8.1325;16.5187	0.44305014555416933	0.44305014555416933	1	266.7151409357614	4962	1517	0.1	266.7151409357614	247	475	100	197	1	GA_MutationC
[7, 13]	[[346.54949999999997, 441.83549999999997], '1']	8.1325;16.5187	0.9204068919043394	0.9204068919043394	1	292.6671785456478	4962	1517	0.1	292.6671785456478	311	311	129	129	1	GA_MutationC
[9, 10, 17]	['0', '0', '1']	5.6419999999999995;11.076341676627521	0.3093403720567025	0.3093403720567025	1	273.79967360278863	4985	1528	0.15	273.79967360278863	219	654	92	273	1	GA_CrossoverP_MutationC
[7, 9, 11]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.93727561207236	0.93727561207236	1	254.89671575458047	4917	1528	0.15	254.89671575458047	66	66	27	27	1	GA_CrossoverP_MutationC
[1, 7]	['1', [246.678, 496.12199999999996]]	8.1325;16.5187	0.8730747572210986	0.8730747572210986	1	257.10497004826686	4998	1535	0.1	257.10497004826686	564	564	231	231	1	GA_MutationC
[7, 4]	[[206.21992922656042, 319.70399999999995], '0']	5.6419999999999995;12.038	0.9402729223750456	0.9402729223750456	1	336.1123442127545	4985	1542	0.1	319.89043026594317	662	662	278	278	1	GA_MutationC
[7, 2, 4]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9402162583498744	0.9402162583498744	1	336.1123442127545	4985	1542	0.15	319.89043026594317	658	658	276	276	1	GA_MutationC
[11]	['0']	12.3613;16.5187	0.23847408426773908	0.23847408426773908	2	299.9364714168834	4990	1545	0.05	549.3411785422086	802	3162	335	1317	1	GA_CrossoverC_MutationC
[1]	['1']	12.3613;16.5187	0.23476815103456794	0.23476815103456794	1	262.8347457336519	4962	1545	0.05	262.8347457336519	287	1129	117	468	1	GA_CrossoverC_MutationC
[11, 15, 10]	['0', '1', '1']	-2.4536957279389817;3.357399405893651	0.213258286429018	0.213258286429018	1	296.093238747867	4941	1549	0.15	296.093238747867	66	275	25	113	1	GA_MutationC
[7, 10, 19]	[[162.3375, 282.2625], '0', '0']	5.6419999999999995;11.098203859928223	0.9332592373957237	0.9332592373957237	2	323.8405378079701	4980	1554	0.15	609.1013445199253	410	410	175	175	1	GA_MutationC
[7, 6]	[[162.3375, 282.2625], '2']	5.6419999999999995;11.098203859928223	0.9874889953106907	0.9874889953106907	1	210.59928743203153	4118	1554	0.1	210.59928743203153	5	5	2	2	1	GA_MutationC
[7, 11, 3]	[[394.251, 465.036604431577], '0', '0']	12.3613;16.5187	0.9630971881464376	0.9630971881464376	2	362.57580955692674	4920	1563	0.15	725.1516191138535	124	124	52	52	1	GA_CrossoverP_MutationC
[7, 15]	[[394.251, 530.37], '1']	12.3613;16.5187	0.94513833515739	0.94513833515739	1	329.26361856325366	4990	1563	0.1	329.26361856325366	221	221	96	96	1	GA_CrossoverP_MutationC
[7, 13, 1]	[[-45.269999999999996, 81.258], '0', '1']	-2.9178999999999995;3.357399405893651	0.9631862872534218	0.9631862872534218	1	362.05756642843807	4927	1565	0.15	362.05756642843807	95	95	39	39	1	GA_MutationC
[7, 8, 18]	[[-45.269999999999996, 81.258], '0', '0']	-2.6678999999999995;3.357399405893651	0.9599299203455995	0.9599299203455995	1	360.2836055153265	4991	1566	0.15	360.2836055153265	243	243	102	102	1	GA_CrossoverP_MutationC
[7, 4, 10, 11]	[[-45.269999999999996, 81.258], '1', '0', '0']	-2.4536957279389817;4.047899999999999	0.9582664760713541	0.9582664760713541	1	327.73406503350463	4991	1566	0.2	327.73406503350463	50	50	21	21	1	GA_CrossoverP_MutationC
[7, 4, 14, 8, 12]	[[-45.269999999999996, 77.655], '0', '1', '0', '1']	-2.9178999999999995;3.7978999999999994	0.946721040928358	0.946721040928358	1	340.42353206312464	4970	1571	0.25	340.42353206312464	45	45	18	18	1	GA_MutationC
[7, 4, 14, 8, 2]	[[-45.269999999999996, 77.655], '0', '1', '0', '0']	-2.9178999999999995;3.7978999999999994	0.9537283139925417	0.9537283139925417	1	335.6772164896585	4977	1571	0.25	335.6772164896585	130	130	54	54	1	GA_MutationC
[7, 16, 17]	[[206.21992922656042, 319.70399999999995], '1', '0']	5.6419999999999995;12.038	0.9343339587242027	0.9343339587242027	1	332.70683652433036	4917	1573	0.15	332.70683652433036	149	149	60	60	1	GA_MutationC
[7, 17, 10]	[[-45.269999999999996, 81.258], '0', '1']	-0.37139502138261715;1.2750986993372866	0.3614756213507304	0.3614756213507304	1	329.424536739747	4873	1581	0.15	329.424536739747	36	98	15	41	1	GA_MutationC_MutationP
[7, 4, 14]	[[-45.269999999999996, 81.258], '1', '1']	-2.4536957279389817;3.357399405893651	0.9535700521372062	0.9535700521372062	1	330.5900440467524	4927	1581	0.15	330.5900440467524	48	48	20	20	1	GA_MutationC
[7]	[[162.3375, 282.2625]]	5.6419999999999995;11.098203859928223	0.9297936785294763	0.9297936785294763	3	323.8386114476613	4993	1583	0.05	913.64479292873	867	867	367	367	1	GA_CrossoverP_MutationC
[11, 18, 1, 3, 17]	['0', '0', '0', '0', '1']	0.4621000000000004;7.177899999999999	0.42856646515183094	0.42856646515183094	1	258.85609133857827	4669	1583	0.25	258.85609133857827	44	87	17	36	1	GA_CrossoverP_MutationC
[7, 15]	[[-45.269999999999996, 81.258], '0']	-0.7873150793097856;5.714280648629195	0.9115700168921158	0.9115700168921158	1	338.5421194026647	4991	1591	0.1	338.5421194026647	329	329	139	139	1	GA_CrossoverC_MutationC_MutationP
[13, 18, 10, 7]	['0', '1', '0', [-45.269999999999996, 187.125]]	-2.9178999999999995;3.7978999999999994	0.5216053001876172	0.5216053001876172	1	305.5453700050442	4927	1591	0.2	305.5453700050442	84	149	35	64	1	GA_CrossoverC_MutationC
[7, 11]	[[346.54949999999997, 441.83549999999997], '1']	10.660960895054957;16.5187	0.9599905635554252	0.9599905635554252	1	271.07262419382675	4628	1595	0.1	271.07262419382675	51	51	22	22	1	GA_CrossoverP_MutationC_MutationP
[7, 13, 6, 18]	[[-45.269999999999996, 80.358], '1', '0', '1']	-2.6678999999999995;4.047899999999999	0.9497000625390869	0.9497000625390869	1	306.1708526417299	4972	1600	0.2	306.1708526417299	63	63	25	25	1	GA_MutationC
[4, 7, 12]	['1', [-45.269999999999996, 183.81750000000002], '0']	-4.077;3.7978999999999994	0.6735565575258731	0.6735565575258731	1	259.55009912306997	4836	1600	0.15	259.55009912306997	53	74	22	31	1	GA_MutationC
[7, 17, 8]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9370575544626634	0.9370575544626634	1	305.9951799592283	4944	1604	0.15	305.9951799592283	402	402	169	169	1	GA_CrossoverP_MutationC
[7, 10, 17]	[[206.21992922656042, 319.70399999999995], '1', '0']	5.6419999999999995;12.038	0.938956412975501	0.938956412975501	1	294.4421089395889	4917	1604	0.15	294.4421089395889	110	110	46	46	1	GA_CrossoverP_MutationC
[7, 11, 15]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-2.9178999999999995;5.5169999999999995	0.933854161496438	0.933854161496438	1	324.6119563427232	4991	1613	0.15	324.6119563427232	450	450	189	189	1	GA_MutationC
[4, 16]	['1', '0']	12.3613;16.5187	0.2437738224548237	0.2437738224548237	1	288.1303052947527	4962	1617	0.1	288.1303052947527	95	358	39	152	1	GA_CrossoverP_MutationC
[13, 2, 8]	['1', '0', '0']	12.3613;16.5187	0.2583722402686782	0.2583722402686782	1	274.56336102141364	4962	1617	0.15	274.56336102141364	282	1037	122	443	1	GA_CrossoverP_MutationC
[7, 11, 10, 19]	[[162.3375, 319.70399999999995], '0', '0', '0']	5.6419999999999995;12.038	0.9152264636551691	0.9152264636551691	1	313.31163961649645	4980	1618	0.2	291.38954952062056	486	486	208	208	1	GA_CrossoverC
[7, 12]	[[206.21992922656042, 282.2625], '1']	5.6419999999999995;11.098203859928223	0.9615007088074068	0.9615007088074068	1	367.20143817716576	4993	1618	0.1	358.7517977214572	254	254	107	107	1	GA_CrossoverC_MutationC
[7, 8, 18]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-2.9178999999999995;5.5169999999999995	0.9382498677057777	0.9382498677057777	1	337.77394382962996	4991	1624	0.15	337.77394382962996	336	336	143	143	1	GA_CrossoverC
[7, 8, 17]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-2.9178999999999995;5.5169999999999995	0.9341523936331175	0.9341523936331175	1	325.05026258108546	4991	1626	0.15	325.05026258108546	365	365	155	155	1	GA_MutationC
[8, 18, 7]	['0', '0', [-25.120500000000007, 229.1205]]	-2.9178999999999995;5.5169999999999995	0.6273488008030497	0.6273488008030497	1	306.89168577630676	4991	1626	0.15	306.89168577630676	509	741	214	314	1	GA_MutationC
